fips,state,county,VHb
38073,ND,Ransom County,0.9504160887656032
38075,ND,Renville County,0.9753231492361928
38077,ND,Richland County,0.9665263579875728
38079,ND,Rolette County,0.9592688013740646
38081,ND,Sargent County,0.9621928166351608
38083,ND,Sheridan County,0.9967707212055974
38085,ND,Sioux County,0.9855527638190956
38087,ND,Slope County,0.9941690962099126
38089,ND,Stark County,0.9816225720026792
38091,ND,Steele County,0.9802955665024632
38093,ND,Stutsman County,0.9631925610228592
38095,ND,Towner County,0.985021398002853
38097,ND,Traill County,0.9745592948717948
38099,ND,Walsh County,0.9636221701795472
38101,ND,Ward County,0.9674691371140812
38103,ND,Wells County,0.983644859813084
38105,ND,Williams County,0.9797074244287656
39001,OH,Adams County,0.9738423471191234
39003,OH,Allen County,0.9726129960200182
39005,OH,Ashland County,0.96743388834476
39007,OH,Ashtabula County,0.9554187227144096
39009,OH,Athens County,0.963444247555293
39011,OH,Auglaize County,0.9745991286048786
39013,OH,Belmont County,0.969584555324645
39015,OH,Brown County,0.9698287416232316
39017,OH,Butler County,0.9471120363361092
39019,OH,Carroll County,0.9696894037750924
39021,OH,Champaign County,0.9666795136820714
39023,OH,Clark County,0.962346210695335
39025,OH,Clermont County,0.9467996252369504
39027,OH,Clinton County,0.9675486133248328
39029,OH,Columbiana County,0.9605554632552472
39031,OH,Coshocton County,0.9791522849647936
39033,OH,Crawford County,0.9656416481219232
39035,OH,Cuyahoga County,0.9401090105445988
39037,OH,Darke County,0.9758609670362084
39039,OH,Defiance County,0.9675188523082584
39041,OH,Delaware County,0.9208353733686752
39043,OH,Erie County,0.9512927632212232
39045,OH,Fairfield County,0.9483766475538016
39047,OH,Fayette County,0.9632033621293484
39049,OH,Franklin County,0.9347156672749972
39051,OH,Fulton County,0.969421072460128
39053,OH,Gallia County,0.9863187127338072
39055,OH,Geauga County,0.944039138271393
39057,OH,Greene County,0.9420994686707196
39059,OH,Guernsey County,0.9722666852251374
39061,OH,Hamilton County,0.9409562178541988
39063,OH,Hancock County,0.9584002418151248
39065,OH,Hardin County,0.978698368903676
39067,OH,Harrison County,0.972073732718894
39069,OH,Henry County,0.9706486799810298
39071,OH,Highland County,0.9754448606883632
39073,OH,Hocking County,0.9692893645742936
39075,OH,Holmes County,0.990434235368156
39077,OH,Huron County,0.9641547956011322
39079,OH,Jackson County,0.9756795999032024
39081,OH,Jefferson County,0.964469449856608
39083,OH,Knox County,0.97141999528312
39085,OH,Lake County,0.931507628836647
39087,OH,Lawrence County,0.9735901591655238
39089,OH,Licking County,0.948813056379822
39091,OH,Logan County,0.9701713811302852
39093,OH,Lorain County,0.9330179838457764
39095,OH,Lucas County,0.9507651981878784
39097,OH,Madison County,0.9568497848724824
39099,OH,Mahoning County,0.9592339673044
39101,OH,Marion County,0.963904909868687
39103,OH,Medina County,0.933374952948413
39105,OH,Meigs County,0.9733387783676564
39107,OH,Mercer County,0.976699336073348
39109,OH,Miami County,0.963710827133933
39111,OH,Monroe County,0.9701243079494412
39113,OH,Montgomery County,0.9523491291459502
39115,OH,Morgan County,0.9782304026908344
39117,OH,Morrow County,0.9705448633115288
39119,OH,Muskingum County,0.9673163418290854
39121,OH,Noble County,0.9787847771471108
39123,OH,Ottawa County,0.9553490136570562
39125,OH,Paulding County,0.9818606202067356
39127,OH,Perry County,0.9731155778894472
39129,OH,Pickaway County,0.9588444423516116
39131,OH,Pike County,0.9666268228544108
39133,OH,Portage County,0.9478474988933157
39135,OH,Preble County,0.969786845707581
39137,OH,Putnam County,0.976448069241012
39139,OH,Richland County,0.969426189641326
39141,OH,Ross County,0.9681289040318
39143,OH,Sandusky County,0.9555395038358075
39145,OH,Scioto County,0.9724235104669888
39147,OH,Seneca County,0.9655304389427102
39149,OH,Shelby County,0.9745018440393748
39151,OH,Stark County,0.9491727212876928
39153,OH,Summit County,0.9401368742736624
39155,OH,Trumbull County,0.954450870476374
39157,OH,Tuscarawas County,0.971067546748456
39159,OH,Union County,0.944028687246648
39161,OH,Van Wert County,0.9844156884740196
39163,OH,Vinton County,0.9775802087359876
39165,OH,Warren County,0.9372291299027063
39167,OH,Washington County,0.9509049717429732
39169,OH,Wayne County,0.9624839360033955
39171,OH,Williams County,0.9855571062282952
39173,OH,Wood County,0.9453497761139248
39175,OH,Wyandot County,0.9743477170095334
40001,OK,Adair County,0.974819943051756
40003,OK,Alfalfa County,0.9770972037283624
40005,OK,Atoka County,0.983512818069189
40007,OK,Beaver County,0.9843342036553524
40009,OK,Beckham County,0.9751533160523488
40011,OK,Blaine County,0.9738385205232296
40013,OK,Bryan County,0.9770412376809998
40015,OK,Caddo County,0.949839151674014
40017,OK,Canadian County,0.9416309461578672
40019,OK,Carter County,0.9672701149425288
40021,OK,Cherokee County,0.9565877265828584
40023,OK,Choctaw County,0.9802354558735068
40025,OK,Cimarron County,0.990070093457944
40027,OK,Cleveland County,0.9409444843073164
40029,OK,Coal County,0.9805970149253732
40031,OK,Comanche County,0.9411494752605584
40033,OK,Cotton County,0.9761253419547375
40035,OK,Craig County,0.9640473627556512
40037,OK,Creek County,0.9618310498826736
40039,OK,Custer County,0.9668134948443288
40041,OK,Delaware County,0.9698028673835124
40043,OK,Dewey County,0.9906871381827336
40045,OK,Ellis County,0.987067458930444
40047,OK,Garfield County,0.9548403423207876
40049,OK,Garvin County,0.967784387008475
40051,OK,Grady County,0.9726250265261372
40053,OK,Grant County,0.9784496622708266
40055,OK,Greer County,0.9816211121583412
40057,OK,Harmon County,0.966499162479062
40059,OK,Harper County,0.9839871897518014
40061,OK,Haskell County,0.9823142456594414
40063,OK,Hughes County,0.9700094706934652
40065,OK,Jackson County,0.9637615510056168
40067,OK,Jefferson County,0.9782507015902712
40069,OK,Johnston County,0.9768793273986152
40071,OK,Kay County,0.9762902304322988
40073,OK,Kingfisher County,0.9604833730263738
40075,OK,Kiowa County,0.9678981348637016
40077,OK,Latimer County,0.9812748493010132
40079,OK,Le Flore County,0.9771307007046937
40081,OK,Lincoln County,0.973609621571932
40083,OK,Logan County,0.9774412116381028
40085,OK,Love County,0.9741262530479544
40087,OK,McClain County,0.9634457147018132
40089,OK,McCurtain County,0.9798440768206884
40091,OK,McIntosh County,0.9689567845764236
40093,OK,Major County,0.9691441878517368
40095,OK,Marshall County,0.9716511936339522
40097,OK,Mayes County,0.9660606853256604
40099,OK,Murray County,0.9710115131578948
40101,OK,Muskogee County,0.9571527009250173
40103,OK,Noble County,0.9645283018867924
40105,OK,Nowata County,0.9682311413256636
40107,OK,Okfuskee County,0.9751371115173676
40109,OK,Oklahoma County,0.9246079391552712
40111,OK,Okmulgee County,0.9685941644562336
40113,OK,Osage County,0.9803492297953156
40115,OK,Ottawa County,0.969847002962542
40117,OK,Pawnee County,0.9625033241733888
40119,OK,Payne County,0.9649246194907308
40121,OK,Pittsburg County,0.9730517815944628
40123,OK,Pontotoc County,0.9641747031162828
40125,OK,Pottawatomie County,0.9590695680972512
40127,OK,Pushmataha County,0.9866341236634124
40129,OK,Roger Mills County,0.9873652917131178
40131,OK,Rogers County,0.9608256171670178
40133,OK,Seminole County,0.9643075045759608
40135,OK,Sequoyah County,0.97458217270195
40137,OK,Stephens County,0.969737954353339
40139,OK,Texas County,0.972811943569374
40141,OK,Tillman County,0.9748603351955308
40143,OK,Tulsa County,0.9269842276371212
40145,OK,Wagoner County,0.9567433102423688
40147,OK,Washington County,0.966130597895952
40149,OK,Washita County,0.9805298829328404
40151,OK,Woods County,0.9757319555346798
40153,OK,Woodward County,0.9728623308022448
41001,OR,Baker County,0.9263948796438012
41003,OR,Benton County,0.8615674526478545
41005,OR,Clackamas County,0.8391753099766884
41007,OR,Clatsop County,0.883676232909623
41009,OR,Columbia County,0.8726159070923921
41011,OR,Coos County,0.9247929098370976
41013,OR,Crook County,0.9341518538879726
41015,OR,Curry County,0.9281045751633988
41017,OR,Deschutes County,0.9014259447617556
41019,OR,Douglas County,0.9226912345644908
41021,OR,Gilliam County,0.9443620178041544
41023,OR,Grant County,0.955643481882549
41025,OR,Harney County,0.9622239442076714
41027,OR,Hood River County,0.8475401346452617
41029,OR,Jackson County,0.9216978606724014
41031,OR,Jefferson County,0.9177459822336748
41033,OR,Josephine County,0.9463863877571982
41035,OR,Klamath County,0.935525972330984
41037,OR,Lake County,0.9687226978857244
41039,OR,Lane County,0.8778446117753524
41041,OR,Lincoln County,0.8937893789378937
41043,OR,Linn County,0.919042806612286
41045,OR,Malheur County,0.9653052861630924
41047,OR,Marion County,0.8879081055146939
41049,OR,Morrow County,0.9449207586386074
41051,OR,Multnomah County,0.8073482195737782
41053,OR,Polk County,0.8942416934085428
41055,OR,Sherman County,0.935483870967742
41057,OR,Tillamook County,0.9010321797207044
41059,OR,Umatilla County,0.9144982105577096
41061,OR,Union County,0.9496383314298146
41063,OR,Wallowa County,0.9286058851905452
41065,OR,Wasco County,0.9009743487770928
41067,OR,Washington County,0.811037044091039
41069,OR,Wheeler County,0.9540078843626808
41071,OR,Yamhill County,0.8859500007797757
42001,PA,Adams County,0.9274986428614512
42003,PA,Allegheny County,0.8886360746271368
42005,PA,Armstrong County,0.9253484091506704
42007,PA,Beaver County,0.934677991953086
42009,PA,Bedford County,0.9576689553424502
42011,PA,Berks County,0.8960714887877256
42013,PA,Blair County,0.9336699274218996
42015,PA,Bradford County,0.9537827698114943
42017,PA,Bucks County,0.8712482534591824
42019,PA,Butler County,0.9152105303671773
42021,PA,Cambria County,0.9380906534242064
42023,PA,Cameron County,0.9556177528988404
42025,PA,Carbon County,0.9070578140083664
42027,PA,Centre County,0.9235418130709768
42029,PA,Chester County,0.8813583539721852
42031,PA,Clarion County,0.96381003120481
42033,PA,Clearfield County,0.9480861432052188
42035,PA,Clinton County,0.9438366156090444
42037,PA,Columbia County,0.9097523921213252
42039,PA,Crawford County,0.9488221995332556
42041,PA,Cumberland County,0.8882300165419015
42043,PA,Dauphin County,0.8911565035630599
42045,PA,Delaware County,0.8733555350858545
42047,PA,Elk County,0.9499468775823398
42049,PA,Erie County,0.9114392525697596
42051,PA,Fayette County,0.9377768485973004
42053,PA,Forest County,0.9285059578368472
42055,PA,Franklin County,0.9420434815429908
42057,PA,Fulton County,0.9729536091706968
42059,PA,Greene County,0.953950658443074
42061,PA,Huntingdon County,0.946780039974254
42063,PA,Indiana County,0.9509497010200492
42065,PA,Jefferson County,0.9566155838549536
42067,PA,Juniata County,0.956289736603088
42069,PA,Lackawanna County,0.8810412106214903
42071,PA,Lancaster County,0.9030941166181486
42073,PA,Lawrence County,0.9406100363075088
42075,PA,Lebanon County,0.9256981382978724
42077,PA,Lehigh County,0.8678177850790686
42079,PA,Luzerne County,0.90399398033866
42081,PA,Lycoming County,0.9238052786557528
42083,PA,McKean County,0.937563335621588
42085,PA,Mercer County,0.9318369673649708
42087,PA,Mifflin County,0.9375947281713344
42089,PA,Monroe County,0.8972503617945007
42091,PA,Montgomery County,0.8767331487532171
42093,PA,Montour County,0.8905182055424382
42095,PA,Northampton County,0.8966997723980964
42097,PA,Northumberland County,0.9209273704595226
42099,PA,Perry County,0.9227696404793608
42101,PA,Philadelphia County,0.9234633081818308
42103,PA,Pike County,0.9118139637042528
42105,PA,Potter County,0.9339246786439148
42107,PA,Schuylkill County,0.906636990031492
42109,PA,Snyder County,0.949108784835196
42111,PA,Somerset County,0.9493129268493375
42113,PA,Sullivan County,0.9388875031179846
42115,PA,Susquehanna County,0.936611503973172
42117,PA,Tioga County,0.9245770197730516
42119,PA,Union County,0.9224871606749816
42121,PA,Venango County,0.9416296792563436
42123,PA,Warren County,0.92944567129543
42125,PA,Washington County,0.9186410867207978
42127,PA,Wayne County,0.8969927065640922
42129,PA,Westmoreland County,0.9170473912607594
42131,PA,Wyoming County,0.8890051711401132
42133,PA,York County,0.9088954894371056
44001,RI,Bristol County,0.8575408382930226
44003,RI,Kent County,0.8660252745782501
44005,RI,Newport County,0.8692680148105953
44007,RI,Providence County,0.8889637742207246
44009,RI,Washington County,0.8625618563595023
45001,SC,Abbeville County,0.9680349932705248
45003,SC,Aiken County,0.9549950422433644
45005,SC,Allendale County,0.8905608755129959
45007,SC,Anderson County,0.9633663498326956
45009,SC,Bamberg County,0.9426846169075432
45011,SC,Barnwell County,0.927566475934029
45013,SC,Beaufort County,0.925531914893617
45015,SC,Berkeley County,0.93978833892066
45017,SC,Calhoun County,0.9656906772049578
45019,SC,Charleston County,0.9151742193652752
45021,SC,Cherokee County,0.9665452495555268
45023,SC,Chester County,0.9524050419459552
45025,SC,Chesterfield County,0.972048715096546
45027,SC,Clarendon County,0.9643260424072602
45029,SC,Colleton County,0.9470237018273928
45031,SC,Darlington County,0.9565122852794086
45033,SC,Dillon County,0.9689939872565736
45035,SC,Dorchester County,0.9280011230631549
45037,SC,Edgefield County,0.938180764774044
45039,SC,Fairfield County,0.9448158253751704
45041,SC,Florence County,0.9378487526326074
45043,SC,Georgetown County,0.9517453537741846
45045,SC,Greenville County,0.9326919432661332
45047,SC,Greenwood County,0.9597041196932232
45049,SC,Hampton County,0.9255469594875634
45051,SC,Horry County,0.9343110337284316
45053,SC,Jasper County,0.9470163122031798
45055,SC,Kershaw County,0.9051635419929304
45057,SC,Lancaster County,0.9502817594922858
45059,SC,Laurens County,0.9655578220618232
45061,SC,Lee County,0.9646335621906434
45063,SC,Lexington County,0.9329837061146724
45065,SC,McCormick County,0.955945419103314
45067,SC,Marion County,0.9574182810116048
45069,SC,Marlboro County,0.9666301112329624
45071,SC,Newberry County,0.9327998162046256
45073,SC,Oconee County,0.9604693239760952
45075,SC,Orangeburg County,0.9407764335998906
45077,SC,Pickens County,0.9526296625019912
45079,SC,Richland County,0.9150288652052532
45081,SC,Saluda County,0.9754545454545456
45083,SC,Spartanburg County,0.943568047585138
45085,SC,Sumter County,0.9602023038718568
45087,SC,Union County,0.9569578342584476
45089,SC,Williamsburg County,0.95098987225813
45091,SC,York County,0.9328883459849344
46003,SD,Aurora County,0.9721739130434782
46005,SD,Beadle County,0.969485989341585
46007,SD,Bennett County,0.991565452091768
46009,SD,Bon Homme County,0.9764019284445572
46011,SD,Brookings County,0.954383398848158
46013,SD,Brown County,0.9593545046599932
46015,SD,Brule County,0.959946949602122
46017,SD,Buffalo County,0.9814618644067796
46019,SD,Butte County,0.9791458541458542
46023,SD,Charles Mix County,0.9867893721240908
46025,SD,Clark County,0.955793991416309
46027,SD,Clay County,0.9592597043624564
46029,SD,Codington County,0.9638824884792628
46031,SD,Corson County,0.995575221238938
46033,SD,Custer County,0.9731907894736844
46035,SD,Davison County,0.9613913043478262
46037,SD,Day County,0.9627783316716516
46039,SD,Deuel County,0.9812588401697312
46041,SD,Dewey County,0.9955492255652484
46043,SD,Douglas County,0.9857142857142858
46045,SD,Edmunds County,0.9730273752012882
46047,SD,Fall River County,0.975039709552984
46049,SD,Faulk County,0.975
46051,SD,Grant County,0.9782971619365608
46053,SD,Gregory County,0.9787778997438712
46055,SD,Haakon County,0.9890485968514716
46057,SD,Hamlin County,0.9730363423212192
46059,SD,Hand County,0.9760348583877996
46061,SD,Hanson County,0.9926624737945492
46063,SD,Harding County,0.9973799126637556
46065,SD,Hughes County,0.9458888184316212
46067,SD,Hutchinson County,0.9723280020309722
46069,SD,Hyde County,0.9660421545667448
46071,SD,Jackson County,0.994011976047904
46073,SD,Jerauld County,0.9773869346733668
46075,SD,Jones County,0.9166666666666666
46077,SD,Kingsbury County,0.9554537885095756
46079,SD,Lake County,0.9627431169487244
46081,SD,Lawrence County,0.9695422535211268
46083,SD,Lincoln County,0.9539684322866931
46085,SD,Lyman County,0.8368700265251989
46087,SD,McCook County,0.9719654041157172
46089,SD,McPherson County,0.9943181818181818
46091,SD,Marshall County,0.9833277759253084
46093,SD,Meade County,0.9821404164198824
46095,SD,Mellette County,0.999009900990099
46097,SD,Miner County,0.9653875094055682
46099,SD,Minnehaha County,0.9460664263504032
46101,SD,Moody County,0.978874712403263
46102,SD,Oglala Lakota County,0.9980708773935412
46103,SD,Pennington County,0.9730288104206296
46105,SD,Perkins County,0.9893048128342246
46107,SD,Potter County,0.951639344262295
46109,SD,Roberts County,0.9704483205996828
46111,SD,Sanborn County,0.972263868065967
46115,SD,Spink County,0.972312703583062
46117,SD,Stanley County,0.9554848966613672
46119,SD,Sully County,0.98659793814433
46121,SD,Todd County,0.997605746209098
46123,SD,Tripp County,0.9807387862796834
46125,SD,Turner County,0.9772859638905068
46127,SD,Union County,0.9878359497000082
46129,SD,Walworth County,0.9721492380451918
46135,SD,Yankton County,0.9565931487564524
46137,SD,Ziebach County,0.9974131559497412
47001,TN,Anderson County,0.9551664182811724
47003,TN,Bedford County,0.9728487994808566
47005,TN,Benton County,0.9710711493354184
47007,TN,Bledsoe County,0.9782755705832628
47009,TN,Blount County,0.9618196027951452
47011,TN,Bradley County,0.9666907860042432
47013,TN,Campbell County,0.9701632511288644
47015,TN,Cannon County,0.9802786169855656
47017,TN,Carroll County,0.9699959316517494
47019,TN,Carter County,0.9726303518954756
47021,TN,Cheatham County,0.9619301046656022
47023,TN,Chester County,0.9835538611048816
47025,TN,Claiborne County,0.971842927264614
47027,TN,Clay County,0.9856349983676136
47029,TN,Cocke County,0.9649887864440568
47031,TN,Coffee County,0.9667049088290576
47033,TN,Crockett County,0.9731439135934612
47035,TN,Cumberland County,0.9737569404675946
47037,TN,Davidson County,0.9282685443635056
47039,TN,Decatur County,0.984323149101728
47041,TN,DeKalb County,0.9704311580044288
47043,TN,Dickson County,0.9695512408383696
47045,TN,Dyer County,0.9794140109699369
47047,TN,Fayette County,0.9556992425641972
47049,TN,Fentress County,0.9828913013604508
47051,TN,Franklin County,0.9716260110820968
47053,TN,Gibson County,0.9715785112553514
47055,TN,Giles County,0.9761734145467574
47057,TN,Grainger County,0.964393748424502
47059,TN,Greene County,0.9631776126508392
47061,TN,Grundy County,0.9866190900981266
47063,TN,Hamblen County,0.9691188694929344
47065,TN,Hamilton County,0.9498886509635974
47067,TN,Hancock County,0.986159169550173
47069,TN,Hardeman County,0.9677384017089335
47071,TN,Hardin County,0.979186730872124
47073,TN,Hawkins County,0.9638193421698577
47075,TN,Haywood County,0.9598489202726004
47077,TN,Henderson County,0.97509735108889
47079,TN,Henry County,0.969990705085646
47081,TN,Hickman County,0.975128095644748
47083,TN,Houston County,0.9741966893865628
47085,TN,Humphreys County,0.9732091690544412
47087,TN,Jackson County,0.9854236919395192
47089,TN,Jefferson County,0.957822147381926
47091,TN,Johnson County,0.9763097949886104
47093,TN,Knox County,0.9444499225242992
47095,TN,Lake County,0.985455198419824
47097,TN,Lauderdale County,0.9761418538626287
47099,TN,Lawrence County,0.97962817032951
47101,TN,Lewis County,0.9799306504150468
47103,TN,Lincoln County,0.971745631984889
47105,TN,Loudon County,0.947111901468748
47107,TN,McMinn County,0.9701743123796356
47109,TN,McNairy County,0.9713556123015432
47111,TN,Macon County,0.9792229898868527
47113,TN,Madison County,0.9638836336569178
47115,TN,Marion County,0.9518387156990852
47117,TN,Marshall County,0.9739116830289044
47119,TN,Maury County,0.9401386155557456
47121,TN,Meigs County,0.9321604503870514
47123,TN,Monroe County,0.9721016001427636
47125,TN,Montgomery County,0.9203698014132894
47127,TN,Moore County,0.991897731364782
47129,TN,Morgan County,0.9638966480446928
47131,TN,Obion County,0.9788339176730296
47133,TN,Overton County,0.9821134384561072
47135,TN,Perry County,0.983774834437086
47137,TN,Pickett County,0.9845435987168272
47139,TN,Polk County,0.9754849360297152
47141,TN,Putnam County,0.96440514230512
47143,TN,Rhea County,0.971974574872049
47145,TN,Roane County,0.969456322541234
47147,TN,Robertson County,0.9611159265455864
47149,TN,Rutherford County,0.9469106566200216
47151,TN,Scott County,0.9795225906303946
47153,TN,Sequatchie County,0.9833723262032086
47155,TN,Sevier County,0.9539246693502011
47157,TN,Shelby County,0.9517513595786424
47159,TN,Smith County,0.982669731039195
47161,TN,Stewart County,0.9703269887750122
47163,TN,Sullivan County,0.9491513501019988
47165,TN,Sumner County,0.9604478986334672
47167,TN,Tipton County,0.9720291363163373
47169,TN,Trousdale County,0.9800278680910356
47171,TN,Unicoi County,0.9555575035063114
47173,TN,Union County,0.9786289024782748
47175,TN,Van Buren County,0.96741452991453
47177,TN,Warren County,0.9730849526256624
47179,TN,Washington County,0.9448301385946554
47181,TN,Wayne County,0.9853593240190748
47183,TN,Weakley County,0.9766965527902304
47185,TN,White County,0.9748852690503808
47187,TN,Williamson County,0.927856244916069
47189,TN,Wilson County,0.9535148088976282
48001,TX,Anderson County,0.9514016570196346
48003,TX,Andrews County,0.9786726323639074
48005,TX,Angelina County,0.9667614533965244
48007,TX,Aransas County,0.9472588978185992
48009,TX,Archer County,0.9770965468639888
48011,TX,Armstrong County,0.981294964028777
48013,TX,Atascosa County,0.9320317954777376
48015,TX,Austin County,0.9317247969421882
48017,TX,Bailey County,0.98871510591962
48019,TX,Bandera County,0.9400586581938164
48021,TX,Bastrop County,0.9177819033013156
48023,TX,Baylor County,0.9875930521091812
48025,TX,Bee County,0.9609956260991116
48027,TX,Bell County,0.9527415499931764
48029,TX,Bexar County,0.877765930232649
48031,TX,Blanco County,0.9546318935071992
48033,TX,Borden County,0.9786821705426356
48035,TX,Bosque County,0.9739257887834606
48037,TX,Bowie County,0.9668168288955032
48039,TX,Brazoria County,0.9305832518188574
48041,TX,Brazos County,0.945726380376176
48043,TX,Brewster County,0.9721810089020771
48045,TX,Briscoe County,0.9936305732484076
48047,TX,Brooks County,0.9113142857142856
48049,TX,Brown County,0.9655478285552088
48051,TX,Burleson County,0.96142060187004
48053,TX,Burnet County,0.949097082883161
48055,TX,Caldwell County,0.923587717025136
48057,TX,Calhoun County,0.9506338028169016
48059,TX,Callahan County,0.9777274443186108
48061,TX,Cameron County,0.8821371372440154
48063,TX,Camp County,0.9647701963960316
48065,TX,Carson County,0.981703332607275
48067,TX,Cass County,0.9792487633101368
48069,TX,Castro County,0.9793249690758083
48071,TX,Chambers County,0.8976783925520004
48073,TX,Cherokee County,0.9585961859183524
48075,TX,Childress County,0.968407750631845
48077,TX,Clay County,0.9787322768974144
48081,TX,Coke County,0.974820143884892
48083,TX,Coleman County,0.9715122904118508
48085,TX,Collin County,0.8963707340356619
48087,TX,Collingsworth County,0.9918625678119348
48089,TX,Colorado County,0.9615467703607692
48091,TX,Comal County,0.8911173911275566
48093,TX,Comanche County,0.9780876494023903
48095,TX,Concho County,0.958896700919416
48097,TX,Cooke County,0.9556891204961796
48099,TX,Coryell County,0.9406504331845628
48101,TX,Cottle County,0.9870259481037924
48103,TX,Crane County,0.9821701477330615
48105,TX,Crockett County,0.969055374592834
48107,TX,Crosby County,0.9819567979669632
48109,TX,Culberson County,0.975912975912976
48111,TX,Dallam County,0.9715834735464574
48113,TX,Dallas County,0.9094676226303994
48115,TX,Dawson County,0.953522220065981
48117,TX,Deaf Smith County,0.9593789876648235
48119,TX,Delta County,0.9812319538017324
48121,TX,Denton County,0.9272150648676408
48123,TX,DeWitt County,0.9420783645655876
48125,TX,Dickens County,0.9841176470588237
48127,TX,Dimmit County,0.9021055939660592
48129,TX,Donley County,0.957979797979798
48131,TX,Duval County,0.9431107231194528
48133,TX,Eastland County,0.9819260096018074
48135,TX,Ector County,0.9675076666853496
48137,TX,Edwards County,0.9666666666666668
48139,TX,Ellis County,0.9337700652774872
48141,TX,El Paso County,0.8620980153555793
48143,TX,Erath County,0.9730204390613172
48145,TX,Falls County,0.9403476529596446
48147,TX,Fannin County,0.9613512096472174
48149,TX,Fayette County,0.9632054699269904
48151,TX,Fisher County,0.9819632327436698
48153,TX,Floyd County,0.9736907421196328
48155,TX,Foard County,0.991442542787286
48157,TX,Fort Bend County,0.8847205887593999
48159,TX,Franklin County,0.9731462441030604
48161,TX,Freestone County,0.9560313515580194
48163,TX,Frio County,0.9473684210526316
48165,TX,Gaines County,0.9879002034479066
48167,TX,Galveston County,0.9296593953310373
48169,TX,Garza County,0.8654956689124158
48171,TX,Gillespie County,0.9469414342393556
48173,TX,Glasscock County,0.9789156626506024
48175,TX,Goliad County,0.9721209912536444
48177,TX,Gonzales County,0.9616400277970814
48179,TX,Gray County,0.9710545279846264
48181,TX,Grayson County,0.9579588958291356
48183,TX,Gregg County,0.962865986930425
48185,TX,Grimes County,0.9332035345214916
48187,TX,Guadalupe County,0.9131028610958368
48189,TX,Hale County,0.961034332554548
48191,TX,Hall County,0.9593810444874274
48193,TX,Hamilton County,0.9718015665796343
48195,TX,Hansford County,0.982525814138205
48197,TX,Hardeman County,0.9824692279000372
48199,TX,Hardin County,0.973046840280864
48201,TX,Harris County,0.9087864865256696
48203,TX,Harrison County,0.9721284766670546
48205,TX,Hartley County,0.9127764127764127
48207,TX,Haskell County,0.9681497690250426
48209,TX,Hays County,0.9137310116954512
48211,TX,Hemphill County,0.9878095238095238
48213,TX,Henderson County,0.9668425865028312
48215,TX,Hidalgo County,0.8878487646968147
48217,TX,Hill County,0.9753356575921668
48219,TX,Hockley County,0.9761619549592716
48221,TX,Hood County,0.971444152496158
48223,TX,Hopkins County,0.9711521423255484
48225,TX,Houston County,0.9513214366388072
48227,TX,Howard County,0.9527756425253168
48229,TX,Hudspeth County,0.9143810229799852
48231,TX,Hunt County,0.961878127759788
48233,TX,Hutchinson County,0.9776700815900864
48235,TX,Irion County,0.9715048975957256
48237,TX,Jack County,0.9413199426111908
48239,TX,Jackson County,0.9702034189666698
48241,TX,Jasper County,0.9808961318312734
48243,TX,Jeff Davis County,0.9551330798479089
48245,TX,Jefferson County,0.9470303496799164
48247,TX,Jim Hogg County,0.957433489827856
48249,TX,Jim Wells County,0.9464299235254032
48251,TX,Johnson County,0.9553604927463732
48253,TX,Jones County,0.9683510280876226
48255,TX,Karnes County,0.9235927465054778
48257,TX,Kaufman County,0.9449594378132588
48259,TX,Kendall County,0.8916951160036231
48261,TX,Kenedy County,0.9593495934959352
48265,TX,Kerr County,0.9448163265306122
48267,TX,Kimble County,0.9663508657301536
48271,TX,Kinney County,0.9480234260614936
48273,TX,Kleberg County,0.9414049495061592
48275,TX,Knox County,0.9793340987370838
48277,TX,Lamar County,0.9765784114052952
48279,TX,Lamb County,0.9780374337336364
48281,TX,Lampasas County,0.9629559270516718
48283,TX,La Salle County,0.9088235294117648
48285,TX,Lavaca County,0.9617377724142828
48287,TX,Lee County,0.9590504935149686
48289,TX,Leon County,0.9768870459955464
48291,TX,Liberty County,0.9456184678993912
48293,TX,Limestone County,0.9555360858613514
48295,TX,Lipscomb County,0.9927913496195434
48297,TX,Live Oak County,0.9764239515960776
48299,TX,Llano County,0.9644326866549088
48301,TX,Loving County,0.9861111111111112
48303,TX,Lubbock County,0.9644692747947888
48305,TX,Lynn County,0.9755651975336836
48307,TX,McCulloch County,0.9736542527240202
48309,TX,McLennan County,0.9554260880169848
48311,TX,McMullen County,0.9630350194552528
48313,TX,Madison County,0.9622570650643132
48315,TX,Marion County,0.9699412488044816
48317,TX,Martin County,0.9847114556416882
48319,TX,Mason County,0.97411933860532
48321,TX,Matagorda County,0.9566247563725304
48323,TX,Maverick County,0.8996896798663236
48325,TX,Medina County,0.925747878717674
48327,TX,Menard County,0.98295033358043
48329,TX,Midland County,0.9633816246808772
48331,TX,Milam County,0.961762075134168
48333,TX,Mills County,0.9819017523700088
48335,TX,Mitchell County,0.9755021302495436
48337,TX,Montague County,0.9845135671740568
48339,TX,Montgomery County,0.9150409982431036
48341,TX,Moore County,0.9792885481810234
48343,TX,Morris County,0.9684767353988988
48345,TX,Motley County,0.9928571428571428
48347,TX,Nacogdoches County,0.9673227513227514
48349,TX,Navarro County,0.9630606860158312
48351,TX,Newton County,0.9891617865571192
48353,TX,Nolan County,0.9729910928072024
48355,TX,Nueces County,0.941119842579124
48357,TX,Ochiltree County,0.984473352916492
